WHOREGION,FLUSEASON,HEMISPHERE,ITZ,COUNTRY_CODE,COUNTRY_AREA_TERRITORY,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,MMWR_WEEKSTARTDATE,MMWR_YEAR,MMWR_WEEK,ORIGIN_SOURCE,SPEC_PROCESSED_NB,SPEC_RECEIVED_NB,AH1N12009,AH1,AH3,AH5,AH7N9,ANOTSUBTYPED,ANOTSUBTYPABLE,AOTHER_SUBTYPE,AOTHER_SUBTYPE_DETAILS,INF_A,BVIC_2DEL,BVIC_3DEL,BVIC_NODEL,BVIC_DELUNK,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY,ADENO,BOCA,HUMAN_CORONA,METAPNEUMO,PARAINFLUENZA,RHINO,RSV,OTHERRESPVIRUS,OTHER_RESPVIRUS_DETAILS,LAB_RESULT_COMMENT,WCR_COMMENT,ISO2,ISOYW,MMWRYW
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,02-09-13,2013,36,01-09-13,2013,36,NOTDEFINED,3,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,0,,RSV,,,DE,201336,201336
EUR,NH,NH,FLU_SW_EUR,FRA,France,27-01-03,2003,5,26-01-03,2003,5,NOTDEFINED,1549,,,1,1,,,11,,,,13,,,,,,66,66,79,,5,,,,,,,,,,,"isolation of influenza A has slightly increased, influenza B remains the major circulating virus in all regions of the north except at central region",FR,200305,200305
EUR,NH,NH,FLU_SW_EUR,FRA,France,02-02-98,1998,6,01-02-98,1998,5,NOTDEFINED,443,,,0,2,,,31,,,,33,,,,,,2,2,35,,5,,,,,,,,,,,"Intensification of influenza activity is noted, majority of isolates being A(H3N2). ",FR,199806,199805
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,16-08-10,2010,33,15-08-10,2010,33,NOTDEFINED,2,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,,,RSV,,,DE,201033,201033
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,29-05-23,2023,22,28-05-23,2023,22,SENTINEL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE,202322,202322
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,02-10-17,2017,40,01-10-17,2017,40,SENTINEL,5,,1,0,0,,,0,,,,1,,,0,,0,0,0,1,,,,,,,,,0,,,,,BE,201740,201740
EUR,NH,NH,FLU_SW_EUR,FRA,France,16-01-06,2006,3,15-01-06,2006,3,NOTDEFINED,608,,,1,,,,9,,,,10,,,,,,6,6,16,,3,,,,,,,,,,,"GROG Network : 88 samples. 
Hospitals surveillance : 520 samples.",FR,200603,200603
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,01-01-24,2024,1,31-12-23,2024,1,NONSENTINEL,34,,3,,1,0,,,,,,4,,,0,,0,,0,4,,,,,,,,,13,,,,,DE,202401,202401
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,12-11-01,2001,46,11-11-01,2001,46,NOTDEFINED,79,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,no activity,DE,200146,200146
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,02-02-98,1998,6,01-02-98,1998,5,NOTDEFINED,,,,4,66,,,,,,,70,,,,,,1,1,71,,5,,,,,,,,,,,,DE,199806,199805
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,30-01-06,2006,5,29-01-06,2006,5,NOTDEFINED,43,,,1,1,,,0,,,,2,,,,,,2,2,4,,3,,,,,,,,,,,,DE,200605,200605
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,01-04-13,2013,14,31-03-13,2013,14,NOTDEFINED,8,,0,0,1,,,1,,,,2,,,0,,1,1,2,4,,3,,,,,,,,,RSV,,,BE,201314,201314
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,25-02-13,2013,9,24-02-13,2013,9,NOTDEFINED,281,,40,0,52,,,0,,,,92,,,6,,50,0,56,148,,6,,,,,,,0,,RSV,,,DE,201309,201309
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,17-08-20,2020,34,16-08-20,2020,34,SENTINEL,38,,0,0,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,DE,202034,202034
EUR,NH,NH,FLU_SW_EUR,FRA,France,28-03-16,2016,13,27-03-16,2016,13,SENTINEL,150,,37,0,2,,,2,,,,41,,,63,,1,7,71,112,,,,,,,,,1,,,,,FR,201613,201613
EUR,NH,NH,FLU_SW_EUR,FRA,France,30-12-96,1997,1,29-12-96,1997,1,NOTDEFINED,649,,,,,,,152,,,,152,,,,,,3,3,155,,4,,,,,,,,,,,"Please note: For France just Lyon's data was taken
as this reporting lab compiles the data for all
other regions in France.
Hopitaux France-Sud: indicated an ongoing epidemic 
and numerous hospital cases.
Grog France-Sud: ongong epidemic especially in
populations from the region Rhone-Alps.
Clinical Activity: both local and sporadic was
documented.",FR,199701,199701
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,30-12-96,1997,1,29-12-96,1997,1,NOTDEFINED,,,,,,,,57,,,,57,,,,,,,,57,,1,,,,,,,,,,,"Epidemic threshhold exceeded by Total respiratory 
infections and Influenza-like illness.
Influenza type A present.",BE,199701,199701
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,11-12-23,2023,50,10-12-23,2023,50,SENTINEL,37,,7,,2,,,,,,,9,,,,,,,0,9,,,,,,,,,1,,,,,BE,202350,202350
EUR,NH,NH,FLU_SW_EUR,FRA,France,08-03-21,2021,10,07-03-21,2021,10,NONSENTINEL,4796,,0,0,0,,,2,,,,2,,,,,,0,0,2,,,,,,,,,317,,,,,FR,202110,202110
EUR,NH,NH,FLU_SW_EUR,FRA,France,24-07-23,2023,30,23-07-23,2023,30,SENTINEL,0,,0,,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,FR,202330,202330
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,10-07-23,2023,28,09-07-23,2023,28,NONSENTINEL,7,,0,,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,DE,202328,202328
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,24-07-23,2023,30,23-07-23,2023,30,NONSENTINEL,7,,0,,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,DE,202330,202330
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,14-10-19,2019,42,13-10-19,2019,42,SENTINEL,2,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201942,201942
EUR,NH,NH,FLU_SW_EUR,FRA,France,02-02-15,2015,6,01-02-15,2015,5,NONSENTINEL,5266,,59,0,110,,,1405,,,,1574,,,0,,0,170,170,1744,,,,,,,,,276,,,,,FR,201506,201505
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,11-12-17,2017,50,10-12-17,2017,50,SENTINEL,128,,5,0,1,,,0,,,,6,,,0,,5,0,5,11,,,,,,,,,3,,,,,DE,201750,201750
EUR,NH,NH,FLU_SW_EUR,FRA,France,08-11-21,2021,45,07-11-21,2021,45,NONSENTINEL,4603,,7,0,0,,,13,,,,20,,,,,,0,0,20,,,,,,,,,479,,,,,FR,202145,202145
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,27-02-17,2017,9,26-02-17,2017,9,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201709,201709
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,20-05-24,2024,21,19-05-24,2024,21,SENTINEL,9,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,0,,,,,BE,202421,202421
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,11-01-16,2016,2,10-01-16,2016,2,NONSENTINEL,0,,4,0,1,,,0,,,,5,,,0,,0,0,0,5,,,,,,,,,0,,,,,DE,201602,201602
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,28-05-12,2012,22,27-05-12,2012,22,NOTDEFINED,4,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,,,RSV,��8,��8,DE,201222,201222
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,18-10-21,2021,42,17-10-21,2021,42,NONSENTINEL,18,,0,0,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,10,,,,,DE,202142,202142
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,24-10-05,2005,43,23-10-05,2005,43,NOTDEFINED,28,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,DE,200543,200543
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,08-03-10,2010,10,07-03-10,2010,10,NOTDEFINED,23,,7,0,0,,,0,,,,7,,,0,,0,0,0,7,,3,,,,,,,,,RSV,,,DE,201010,201010
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,16-05-16,2016,20,15-05-16,2016,20,SENTINEL,27,,0,0,0,,,0,,,,0,,,2,,0,0,2,2,,,,,,,,,2,,,,,DE,201620,201620
EUR,NH,NH,FLU_SW_EUR,FRA,France,23-05-22,2022,21,22-05-22,2022,21,SENTINEL,21,,1,0,2,,,0,,,,3,,,0,,0,0,0,3,,,,,,,,,0,,,,,FR,202221,202221
EUR,NH,NH,FLU_SW_EUR,FRA,France,19-02-24,2024,8,18-02-24,2024,8,SENTINEL,113,,21,,13,,,1,,,,35,,,3,,0,0,3,38,,,,,,,,,1,,,,,FR,202408,202408
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,08-10-07,2007,41,07-10-07,2007,41,NOTDEFINED,0,,,0,0,,,0,,0,,0,,,,,,0,0,,,2,,,,,,,,,,,,BE,200741,200741
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,09-03-15,2015,11,08-03-15,2015,10,SENTINEL,201,,19,0,42,,,0,,,,61,,,0,,40,0,40,101,,,,,,,,,23,,,,,DE,201511,201510
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,07-04-08,2008,15,06-04-08,2008,15,NOTDEFINED,41,,,0,,,,,,,,0,,,,,,10,10,10,,3,,,,,,,,,,,,DE,200815,200815
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,16-11-20,2020,47,15-11-20,2020,47,SENTINEL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE,202047,202047
EUR,NH,NH,FLU_SW_EUR,FRA,France,18-09-23,2023,38,17-09-23,2023,38,NONSENTINEL,6877,,3,,1,,,9,,,,13,,,,,,3,3,16,,,,,,,,,49,,,,,FR,202338,202338
EUR,NH,NH,FLU_SW_EUR,FRA,France,30-03-15,2015,14,29-03-15,2015,13,SENTINEL,46,,1,0,4,,,0,,,,5,,,0,,0,18,18,23,,,,,,,,,2,,,,,FR,201514,201513
EUR,NH,NH,FLU_SW_EUR,FRA,France,24-09-12,2012,39,23-09-12,2012,39,NOTDEFINED,892,401,1,0,1,0,,0,,0,,2,,,1,,2,0,3,5,,2,,,,,,,,,RSV,,,FR,201239,201239
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,12-06-23,2023,24,11-06-23,2023,24,SENTINEL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE,202324,202324
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,20-06-16,2016,25,19-06-16,2016,25,SENTINEL,10,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,DE,201625,201625
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,26-04-10,2010,17,25-04-10,2010,17,NOTDEFINED,10,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,3,,,,,,,,,RSV,,,DE,201017,201017
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,14-12-15,2015,51,13-12-15,2015,50,SENTINEL,19,,1,0,0,,,0,,,,1,,,2,,0,0,2,3,,,,,,,,,0,,,,,BE,201551,201550
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,29-10-18,2018,44,28-10-18,2018,44,SENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201844,201844
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,29-07-19,2019,31,28-07-19,2019,31,SENTINEL,10,,0,0,1,,,0,,,,1,,,0,,0,0,0,1,,,,,,,,,0,,,,,DE,201931,201931
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,29-09-08,2008,40,28-09-08,2008,40,NOTDEFINED,12,,,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,,,,,,DE,200840,200840
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,08-03-21,2021,10,07-03-21,2021,10,SENTINEL,241,,0,0,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,1,,,,,DE,202110,202110
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,27-12-21,2021,52,26-12-21,2021,52,SENTINEL,6,,0,,0,,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,BE,202152,202152
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,22-07-19,2019,30,21-07-19,2019,30,SENTINEL,22,,0,0,1,,,0,,,,1,,,0,,0,0,0,1,,,,,,,,,0,,,,,DE,201930,201930
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,02-03-20,2020,10,01-03-20,2020,10,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,77,,,,,BE,202010,202010
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,16-01-12,2012,3,15-01-12,2012,3,NOTDEFINED,55,,0,0,15,,,0,,,,15,,,0,,0,0,0,15,,3,,,,,,,,,RSV,,�����,DE,201203,201203
EUR,NH,NH,FLU_SW_EUR,FRA,France,12-11-07,2007,46,11-11-07,2007,46,NOTDEFINED,465,,,,,,,1,,,,1,,,,,,,,1,,2,,,,,,,,,,,"GROG networks : 44 samples.
Hospitals surveillance : 421 samples. 1 influenza A not subtyped in SMOG Toulon.",FR,200746,200746
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,09-12-02,2002,50,08-12-02,2002,50,NOTDEFINED,51,,,0,1,,,0,,,,1,,,,,,0,0,1,,3,,,,,,,,,,,,DE,200250,200250
EUR,NH,NH,FLU_SW_EUR,FRA,France,27-03-23,2023,13,26-03-23,2023,13,NONSENTINEL,13038,,14,,16,,,61,,,,91,,,,,,332,332,423,,,,,,,,,61,,,,,FR,202313,202313
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,21-03-11,2011,12,20-03-11,2011,12,NOTDEFINED,6,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,3,,,,,,,,,RSV,,,BE,201112,201112
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,04-03-24,2024,10,03-03-24,2024,10,SENTINEL,191,,23,,4,0,,,,,,27,,,24,,0,,24,51,,,,,,,,,16,,,,,DE,202410,202410
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,31-08-09,2009,36,30-08-09,2009,36,NOTDEFINED,43,,3,1,1,,,0,,,,5,,,0,,0,0,0,5,,3,,,,,,,,,RSV,,,DE,200936,200936
EUR,NH,NH,FLU_SW_EUR,FRA,France,03-01-05,2005,1,02-01-05,2005,1,NOTDEFINED,643,,,,7,,,13,,,,20,,,,,,0,0,20,,3,,,,,,,,,,,,FR,200501,200501
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,01-04-24,2024,14,31-03-24,2024,14,SENTINEL,94,,3,,0,0,,,,,,3,,,8,,0,,8,11,,,,,,,,,2,,,,,DE,202414,202414
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,11-02-19,2019,7,10-02-19,2019,7,SENTINEL,246,,70,0,55,,,0,,,,125,,,0,,0,0,0,125,,,,,,,,,32,,,,,DE,201907,201907
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,09-08-21,2021,32,08-08-21,2021,32,NONSENTINEL,0,,0,0,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,DE,202132,202132
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,07-02-22,2022,6,06-02-22,2022,6,NONSENTINEL,27,,15,,9,,,,,,,24,,,0,,0,,0,24,,,,,,,,,0,,,,,BE,202206,202206
EUR,NH,NH,FLU_SW_EUR,FRA,France,08-12-97,1997,50,07-12-97,1997,50,NOTDEFINED,440,,,,,,,2,,,,2,,,,,,,,2,,3,,,,,,,,,,,"One virus isolate has been received recently from Caen and 
currently characterized.",FR,199750,199750
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,03-01-11,2011,1,02-01-11,2011,1,NOTDEFINED,98,,36,0,0,,,7,,,,43,,,0,,0,27,27,70,,6,,,,,,,,,RSV,,,BE,201101,201101
EUR,NH,NH,FLU_SW_EUR,FRA,France,22-05-23,2023,21,21-05-23,2023,21,NONSENTINEL,6357,,2,,0,,,12,,,,14,,,,,,4,4,18,,,,,,,,,13,,,,,FR,202321,202321
EUR,NH,NH,FLU_SW_EUR,FRA,France,05-01-09,2009,2,04-01-09,2009,2,NOTDEFINED,2395,,0,1,77,0,,216,,0,/,294,,,0,,0,5,5,299,,5,,,,,,,,,RSV,,"GROG Network : 142 samples. 16 influenza A, 42 influenza A H3N2, 3 influenza A H1N1 and 1 influenza B.  Hospitals Surveillance : 952 samples. 72 influenza A, 12 influenza A H3N2, 2 influenza B.",FR,200902,200902
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,10-05-21,2021,19,09-05-21,2021,19,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,530,,,,,BE,202119,202119
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,21-08-23,2023,34,20-08-23,2023,34,SENTINEL,5,,0,,0,,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,BE,202334,202334
EUR,NH,NH,FLU_SW_EUR,FRA,France,24-11-97,1997,48,23-11-97,1997,48,NOTDEFINED,865,,,,,,,2,,,,2,,,,,,1,1,3,,3,,,,,,,,,,,"One virus isolate has been recently received from Caen.
Two influenza A isolates in Normandy (North West). One is not sub-typed as yet, the other one belongs to the A(H3N2) subtype. Both cases were young hospitalised patients (9 mounth and 2 day old)",FR,199748,199748
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,15-06-15,2015,25,14-06-15,2015,24,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,DE,201525,201524
EUR,NH,NH,FLU_SW_EUR,FRA,France,24-10-22,2022,43,23-10-22,2022,43,NONSENTINEL,11909,,0,,15,,,95,,,,110,,,,,,15,15,125,,,,,,,,,1237,,,,,FR,202243,202243
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,13-02-23,2023,7,12-02-23,2023,7,SENTINEL,17,,1,,1,,,,,,,2,,,,,,,0,2,,,,,,,,,1,,,,,BE,202307,202307
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,21-11-16,2016,47,20-11-16,2016,47,SENTINEL,132,,0,0,5,,,0,,,,5,,,2,,1,0,3,8,,,,,,,,,7,,,,,DE,201647,201647
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,16-07-07,2007,29,15-07-07,2007,29,NOTDEFINED,7,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,DE,200729,200729
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,07-08-23,2023,32,06-08-23,2023,32,NONSENTINEL,1,,1,,0,,,,,,,1,,,0,,0,,0,1,,,,,,,,,0,,,,,BE,202332,202332
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,23-01-23,2023,4,22-01-23,2023,4,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,408,,,,,BE,202304,202304
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,10-09-07,2007,37,09-09-07,2007,37,NOTDEFINED,10,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,DE,200737,200737
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,15-08-16,2016,33,14-08-16,2016,33,SENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201633,201633
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,14-03-16,2016,11,13-03-16,2016,11,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201611,201611
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,10-12-18,2018,50,09-12-18,2018,50,NONSENTINEL,9,,0,0,1,,,0,,,,1,,,0,,0,0,0,1,,,,,,,,,3,,,,,DE,201850,201850
EUR,NH,NH,FLU_SW_EUR,FRA,France,19-01-15,2015,4,18-01-15,2015,3,NONSENTINEL,3777,,38,0,72,,,617,,,,727,,,0,,0,86,86,813,,,,,,,,,424,,,,,FR,201504,201503
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,07-06-21,2021,23,06-06-21,2021,23,SENTINEL,101,,0,0,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,2,,,,,DE,202123,202123
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,09-10-17,2017,41,08-10-17,2017,41,SENTINEL,7,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201741,201741
EUR,NH,NH,FLU_SW_EUR,FRA,France,07-12-15,2015,50,06-12-15,2015,49,SENTINEL,104,,0,0,0,,,0,,,,0,,,4,,0,0,4,4,,,,,,,,,32,,,,,FR,201550,201549
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,28-09-20,2020,40,27-09-20,2020,40,SENTINEL,56,,0,0,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,DE,202040,202040
EUR,NH,NH,FLU_SW_EUR,FRA,France,16-10-17,2017,42,15-10-17,2017,42,NONSENTINEL,1383,,3,0,1,,,2,,,,6,,,0,,0,1,1,7,,,,,,,,,102,,,,,FR,201742,201742
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,17-03-14,2014,12,16-03-14,2014,12,NONSENTINEL,3,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201412,201412
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,20-12-10,2010,51,19-12-10,2010,51,NOTDEFINED,39,,11,0,1,,,0,,,,12,,,4,,2,0,6,18,,1,,,,,,,,,RSV,,,DE,201051,201051
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,03-11-97,1997,45,02-11-97,1997,45,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,DE,199745,199745
EUR,NH,NH,FLU_SW_EUR,FRA,France,26-01-04,2004,5,25-01-04,2004,4,NOTDEFINED,572,,,,1,,,4,,,,5,,,,,,0,0,5,,3,,,,,,,,,,,"GROG : 35 samples. Isolation of one H1 strain.
Hospitals : 537 samples.",FR,200405,200404
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,13-01-14,2014,3,12-01-14,2014,3,SENTINEL,11,,0,0,1,,,0,,,,1,,,0,,0,1,1,2,,,,,,,,,0,,,,,BE,201403,201403
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,09-01-17,2017,2,08-01-17,2017,2,NONSENTINEL,12,,0,0,2,,,0,,,,2,,,0,,0,0,0,2,,,,,,,,,8,,,,,DE,201702,201702
EUR,NH,NH,FLU_SW_EUR,FRA,France,30-04-18,2018,18,29-04-18,2018,18,SENTINEL,1,,0,0,1,,,0,,,,1,,,0,,0,0,0,1,,,,,,,,,0,,,,,FR,201818,201818
EUR,NH,NH,FLU_SW_EUR,FRA,France,21-11-11,2011,47,20-11-11,2011,47,NOTDEFINED,1638,745,0,0,1,0,,3,,0,,4,,,0,,0,1,1,5,,3,,,,,,,,,RSV,,,FR,201147,201147
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,01-05-23,2023,18,30-04-23,2023,18,SENTINEL,86,,1,,0,0,,,,,,1,,,10,,0,,10,11,,,,,,,,,0,,,,,DE,202318,202318
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,01-01-18,2018,1,31-12-17,2018,1,NONSENTINEL,19,,1,0,0,,,0,,,,1,,,0,,0,0,0,1,,,,,,,,,5,,,,,DE,201801,201801
EUR,NH,NH,FLU_SW_EUR,FRA,France,14-03-05,2005,11,13-03-05,2005,11,NOTDEFINED,593,,,5,36,,,39,,,,80,,,,,,13,13,93,,4,,,,,,,,,,,"GROG : 78 samples. Influenza detection = 1 AH1, 9 A H3, 13 A not subtyped and 4 B.
Hospitals : 515 samples. Influenza detection = 4 A H1, 27 A H3, 26 A not subtyped and 9 B.",FR,200511,200511
EUR,NH,NH,FLU_SW_EUR,FRA,France,25-01-21,2021,4,24-01-21,2021,4,NONSENTINEL,4734,,0,0,0,,,0,,,,0,,,,,,1,1,1,,,,,,,,,125,,,,,FR,202104,202104
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,25-11-19,2019,48,24-11-19,2019,48,NONSENTINEL,8,,3,0,0,,,0,,,,3,,,0,,0,0,0,3,,,,,,,,,1,,,,,DE,201948,201948
EUR,NH,NH,FLU_SW_EUR,FRA,France,19-12-11,2011,51,18-12-11,2011,51,NOTDEFINED,2024,1093,1,0,9,0,,28,,0,,38,,,0,,0,0,0,38,,3,,,,,,,,,RSV,,,FR,201151,201151
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,16-02-15,2015,8,15-02-15,2015,7,SENTINEL,51,,6,0,16,,,2,,,,24,,,0,,0,0,0,24,,,,,,,,,0,,,,,BE,201508,201507
EUR,NH,NH,FLU_SW_EUR,FRA,France,25-12-23,2023,52,24-12-23,2023,52,SENTINEL,56,,4,,2,,,5,,,,11,,,0,,0,0,0,11,,,,,,,,,2,,,,,FR,202352,202352
EUR,NH,NH,FLU_SW_EUR,FRA,France,05-08-13,2013,32,04-08-13,2013,32,NOTDEFINED,352,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,2,,,,,FR,201332,201332
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,20-07-20,2020,30,19-07-20,2020,30,SENTINEL,47,,0,0,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,DE,202030,202030
EUR,NH,NH,FLU_SW_EUR,FRA,France,11-01-21,2021,2,10-01-21,2021,2,SENTINEL,47,,0,0,0,,,0,,,,0,,,1,,0,0,1,1,,,,,,,,,1,,,,,FR,202102,202102
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,04-05-20,2020,19,03-05-20,2020,19,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,2,,,,,BE,202019,202019
EUR,NH,NH,FLU_SW_EUR,FRA,France,25-02-19,2019,9,24-02-19,2019,9,SENTINEL,128,,18,0,52,,,0,,,,70,,,0,,0,0,0,70,,,,,,,,,6,,,,,FR,201909,201909
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,03-10-22,2022,40,02-10-22,2022,40,NONSENTINEL,32,,0,,20,0,,,,,,20,,,0,,0,,0,20,,,,,,,,,0,,,,,DE,202240,202240
EUR,NH,NH,FLU_SW_EUR,FRA,France,06-09-21,2021,36,05-09-21,2021,36,NONSENTINEL,2708,,0,0,0,,,0,,,,0,,,,,,0,0,,,,,,,,,,43,,,,,FR,202136,202136
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,25-11-13,2013,48,24-11-13,2013,48,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201348,201348
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,08-10-18,2018,41,07-10-18,2018,41,SENTINEL,6,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201841,201841
